project,url,entity type,body,entity,notes
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-877635558,file_name,"Hi, Is it too late to say I will migrate below files? @ojeytonwilliams
/client/src/templates/Introduction/Intro.js
/client/src/templates/Introduction/SuperBlockIntro.js
/client/src/components/formHelpers/Form.js
/client/src/components/formHelpers/Form.test.js
/client/src/components/formHelpers/FormFields.js
/client/src/components/formHelpers/FormValidators.js
/client/src/components/formHelpers/index.js
I don't see them assigned to anyone. So will be happy to help.",/client/src/components/formHelpers/index.js,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-922406454,file_name,"Hi! I just added a PR (#43490) migrating ActionRow.js. My first open source PR ever, so please let me know if there's anything I can improve!",ActionRow.js,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/43429#issue-992956585,file_name,"Checklist:
I have read freeCodeCamp's contribution guidelines.
My pull request has a descriptive title (not a vague title like Update index.md)
My pull request targets the main branch of freeCodeCamp.
I have tested these changes either locally on my machine, or GitPod.
Closes #43427",index.md,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-235279855,file_name,"@alephman
You don't need vendor specific header files to build any OpenCL program. Try cl.hpp from https://www.khronos.org/registry/cl/api/1.2/cl.hpp and opencl.h/cl.h from any other SDK. For example - I have at least 3 OpenCL platform and all it works with one shared /usr/include/CL/cl.h",https://www.khronos.org/registry/cl/api/1.2/cl.hpp,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-335614767,file_name,"@lukeiwanski Is that a ComputeCpp version that can build TF at the moment ?
I tried various versions between 0.3.2 and 0.1.4 and none worked. They all ended up with the ""multiple overloads of 'global_ptr' instantiate to the same signature"" error.
Btw, I cannot find the TensorDeviceSycl.h file in TF sources, is that a renamed one ? Is it possible to apply the patch to current sources ?
Thanks in advance.",TensorDeviceSycl.h,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/2002#issuecomment-215632593,file_name,"@keveman , FYI, had to add
copts = if_cuda([""-DGOOGLE_CUDA=1""]),
to the cc_binary in tensorflow.bzl or else the GPU kernels wouldn't register. is that correct, or should i move the register code into the .cu.cc file?",tensorflow.bzl,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/2002#issuecomment-215632593,file_name,"@keveman , FYI, had to add copts = if_cuda([""-DGOOGLE_CUDA=1""]), to the cc_binary in tensorflow.bzl or else the GPU kernels wouldn't register. is that correct, or should i move the register code into the .cu.cc file?",.cu.cc,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/2002#issuecomment-236753046,file_name,"@LeavesBreathe fyi there are two versions of GridLSTM, one in the main rnn_cell file and the other in contrib.",rnn_cell,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/11392#issuecomment-314574677,file_name,"As discussed in linux-rdma/rdma-core#163, I have to give up adding the RDMA libraries as third party dependencies, and rely on target environment for building GDR. This means an extra compile switch in the configure file, and also a macro that shadow all the RDMA API calls.
I will start to migrate my patch in the next few days.",configure,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/9376#issuecomment-317849612,file_name,"I think it's because the sanity check failed (which aborts everything else).
https://ci.tensorflow.org/job/tensorflow-pull-requests-sanity/5397/console
Suggests that the problem is that the BUILD files are failing 'buildifier'. If you see our CONTRIBUTING.md file, there will be instructions for how to automatically format BUILD files (kind of like clang-format). That should probably solve the problem!",CONTRIBUTING.md,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/9376#issuecomment-325026287,file_name,"I think the CMake problems stem from some confusion about the idiomiatic way to include custom op libraries in tf.contrib. (This doesn't appear to be well documented, so it's not your fault!)
To outline the steps:
1. Since b2ac11c, we've been statically generating the Python wrappers for all contrib op kernels (on all platforms and build systems). Have a look at that commit to see how to do that; it's quite possible that you're already generating them with the existing Bazel rules. The important thing to note is that the imported symbol(s) for the new ops should come from the gen_*_ops module rather than the result of load_op_library().
2. To make the build easier on Windows, delete the AddUserOps from tf_python.cmake. Including the source files in the list of tf_contrib_kernels_srcs in tf_core_kernels.cmake should be enough to get the code statically linked into the Python extension (which is a somewhat easier route to take on Windows).",tf_python.cmake,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/9376#issuecomment-325026287,file_name,"I think the CMake problems stem from some confusion about the idiomiatic way to include custom op libraries in tf.contrib. (This doesn't appear to be well documented, so it's not your fault!)
To outline the steps:
1. Since b2ac11c, we've been statically generating the Python wrappers for all contrib op kernels (on all platforms and build systems). Have a look at that commit to see how to do that; it's quite possible that you're already generating them with the existing Bazel rules. The important thing to note is that the imported symbol(s) for the new ops should come from the gen_*_ops module rather than the result of load_op_library().
2. To make the build easier on Windows, delete the AddUserOps from tf_python.cmake. Including the source files in the list of tf_contrib_kernels_srcs in tf_core_kernels.cmake should be enough to get the code statically linked into the Python extension (which is a somewhat easier route to take on Windows).",tf_core_kernels.cmake,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/27454#issuecomment-485245362,file_name,There seems to be a file conflict in tensorflow/python/training/server_lib.py.,tensorflow/python/training/server_lib.py,just extracted replied comment
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/377#issuecomment-3975200,file_name,"@sorin-ionescu
I notice that your fork of OMZ doesn't have all of the plugins currently available for OMZ. What would be the best way of including some of my favorites, like extract (ironically enough, something that you wrote), using your fork?
Would it be as simple as copying over the plugin and renaming the file to be loaded to 'init.zsh'?",init.zsh,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/377#issuecomment-5268369,file_name,"And finally when it comes to the actual interesting plugins, we try on OMZ2, to keep README.md files mentioning the author(s) of the said plugin so they're always in the loop whenever a modification to the plugin is done.",README.md,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issue-365263634,file_name,"You'll need to read the .plugin.zsh file to know what the plugin does or, if there isn't one, the plugin will probably just add completion. You can also get what the plugin does by looking at the commits, or even the plugins wiki.",.plugin.zsh,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/1359#issuecomment-68328193,file_name,"got the same issue while using RVM , had to comment the PATH in .zshrc file.",.zshrc,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/3889#issuecomment-114602117,file_name,"I was fortunate enough to save the broken .zcomdump-hostname-5.0.6 in my babun install before fixing it manually and later finding this thread, so I can trigger it at will now.
Unfortunately, after replacing the .oh-my-zsh/oh-my-zsh.sh file, I didn't get the expected result:",.oh-my-zsh/oh-my-zsh.sh,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/3889#issuecomment-114671011,file_name,"Could you post your broken .zcompdump file as a gist so we can use it for forensics and reproduction, too?
I think you need to modify the script such that when compaudit does find something wrong, it deletes the existing .zcompdump-* files so that compinit regenerates it instead of just reusing an existing one, which were probably built from the bad directory state. (Should probably delete all of them and not just the current session's $ZSH_COMPDUMP, in case other ones were built from bad dirs too, but wouldn't be noticed because the next startup for that host/version would have a clean compaudit.)",.zcompdump,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/269#issuecomment-974103,file_name,"Well, it does not work with my setup/fork, because I am using compdef via ""$ZSH/custom/*.zsh"" already.
All the completion stuff should get configured in lib/completion.zsh, so it might work to add it to the end of that file?!",lib/completion.zsh,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/4235#issuecomment-137611579,file_name,"Looks like it's a file extension, and not a hidden directory, at least for new projects using Xcode 6.x. I fired up Xcode and made a new project called ""Whatever"", and it gave me a Whatever.xcodeproj file inside the project directory. Should probably be looking for *.xc... and not just .xc.... Googling this seems to agree, but I don't see anything authoritative.
I'm not a Mac developer; maybe someone with more Xcode experience can chime in.",Whatever.xcodeproj,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/4235#issue-99928789,file_name,"This PR does the following:
Fix the xc() function by only looking for .xcworskpace and .xcodeproj files.
It also cleans it up by using zsh arrays and localized variables.
Change xcsel function into an alias, since it doesn't do anything extraordinary and ""$*"" might have side effects.
Closes #3259, #3950.",.xcworskpace,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/4235#issue-99928789,file_name,"This PR does the following:
Fix the xc() function by only looking for .xcworskpace and .xcodeproj files.
It also cleans it up by using zsh arrays and localized variables.
Change xcsel function into an alias, since it doesn't do anything extraordinary and ""$*"" might have side effects.
Closes #3259, #3950.",.xcodeproj,
facebook/react,https://github.com/facebook/react/issues/10294#issuecomment-318935083,file_name,"I think it would be best to bring up with cdnjs maintainers if you’d like to see alphas of React there. We won’t be putting cdnjs-specific things into React package.json files. Cdnjs is welcome to use information from our npm releases, just like Unpkg does today. (And we are thankful if you can contribute there to make it work!)",package.json,just extracted relevant text
facebook/react,https://github.com/facebook/react/pull/21922#issue-948624288,file_name,"I have kept a single view called ""Highlighter"" with the index.js of old Highlighter as it is, and the index.js of TraceUpdates as another js file, whose functions are called directly in agent.js.
The HiglighterCanvas.js has the canvas based implementation for both, trace updates and DOM inspect. The inspect function is rewritten to make a canvas based solution, instead of overlay.",index.js,
facebook/react,https://github.com/facebook/react/pull/21922#issue-948624288,file_name,"I have kept a single view called ""Highlighter"" with the index.js of old Highlighter as it is, and the index.js of TraceUpdates as another js file, whose functions are called directly in agent.js.
The HiglighterCanvas.js has the canvas based implementation for both, trace updates and DOM inspect. The inspect function is rewritten to make a canvas based solution, instead of overlay.",agent.js,
facebook/react,https://github.com/facebook/react/pull/21922#issue-948624288,file_name,"I have kept a single view called ""Highlighter"" with the index.js of old Highlighter as it is, and the index.js of TraceUpdates as another js file, whose functions are called directly in agent.js.
The HiglighterCanvas.js has the canvas based implementation for both, trace updates and DOM inspect. The inspect function is rewritten to make a canvas based solution, instead of overlay.",HiglighterCanvas.js,
facebook/react,https://github.com/facebook/react/pull/21922#issuecomment-889399480,file_name,"I have updated the PR, can you review it. Thanks!
I have 3 files now, index.js Highlighter.js and Canvas.js
index.js has the setup function for trace updates and highlighter, and also calls the draw function from Canvas which does the trace updates. It also calls the showOverlay and hideOverlay from highlighter for Highlighting.
Highlighter.js has showOverlay and hideOverlay which also calls the Canvas' code. This time inspect function which has the canvas highlighting.
Canvas.js has the single canvas implementation for both. But there are functions which are specific to either trace updates or highlighter, as a result a Canvas created for highlighter will also have functions for trace updates which wont be used.",index.js,
facebook/react,https://github.com/facebook/react/pull/21922#issuecomment-889399480,file_name,"I have updated the PR, can you review it. Thanks!
I have 3 files now, index.js Highlighter.js and Canvas.js
index.js has the setup function for trace updates and highlighter, and also calls the draw function from Canvas which does the trace updates. It also calls the showOverlay and hideOverlay from highlighter for Highlighting.
Highlighter.js has showOverlay and hideOverlay which also calls the Canvas' code. This time inspect function which has the canvas highlighting.
Canvas.js has the single canvas implementation for both. But there are functions which are specific to either trace updates or highlighter, as a result a Canvas created for highlighter will also have functions for trace updates which wont be used.",Highlighter.js,
facebook/react,https://github.com/facebook/react/pull/21922#issuecomment-889399480,file_name,"I have updated the PR, can you review it. Thanks!
I have 3 files now, index.js Highlighter.js and Canvas.js
index.js has the setup function for trace updates and highlighter, and also calls the draw function from Canvas which does the trace updates. It also calls the showOverlay and hideOverlay from highlighter for Highlighting.
Highlighter.js has showOverlay and hideOverlay which also calls the Canvas' code. This time inspect function which has the canvas highlighting.
Canvas.js has the single canvas implementation for both. But there are functions which are specific to either trace updates or highlighter, as a result a Canvas created for highlighter will also have functions for trace updates which wont be used.",Canvas.js,
facebook/react,https://github.com/facebook/react/pull/21922#issuecomment-908715091,file_name,"Can we delete these newly added files?
fixtures/eslint/README.md
fixtures/packaging/babel-standalone/dev.html
I don't think they add anything over the test shell or the fixtures we already have.",fixtures/eslint/README.md,
facebook/react,https://github.com/facebook/react/pull/21922#issuecomment-908715091,file_name,"Can we delete these newly added files?
fixtures/eslint/README.md
fixtures/packaging/babel-standalone/dev.html
I don't think they add anything over the test shell or the fixtures we already have.",fixtures/packaging/babel-standalone/dev.html,
facebook/react,https://github.com/facebook/react/issues/10191#issuecomment-316180082,file_name,"I'm not sure how possible this is, but what about the nuclear option of forking React from before the PATENTS file addition:
https://github.com/facebook/react/commits/master/PATENTS
Seems like a huge waste but what else can people do if Facebook doesn't want to play ball?",https://github.com/facebook/react/commits/master/PATENTS,
vuejs/vue,https://github.com/vuejs/vue/issues/7186#issuecomment-349330066,file_name,"Maybe we can unify metadata structure which is used by BV, Onesen and Vuetify and hand-craft or auto-generate meta for any component library in either package.json or vue.json file.
This way, just like any other part of Vue's ecosystem tooling can be delegated to library authors. We may also provide some helpers making the process easier and not forcing to use specific syntax like JSDocs.",package.json,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/7186#issuecomment-349330066,file_name,"Maybe we can unify metadata structure which is used by BV, Onesen and Vuetify and hand-craft or auto-generate meta for any component library in either package.json or vue.json file.
This way, just like any other part of Vue's ecosystem tooling can be delegated to library authors. We may also provide some helpers making the process easier and not forcing to use specific syntax like JSDocs.",vue.json,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/7186#issuecomment-676359653,file_name,"@mesqueeb VSCode does not have support for ""web-types.json"", it uses a much more simplified format split into two files. As @rchl has mentioned above he has filed a feature request for Vetur to support web-types - vuejs/vetur#2090.",web-types.json,
vuejs/vue,https://github.com/vuejs/vue/issues/8721#issuecomment-625669469,file_name,"Having the same issue when using the new Vue.js Composition API with vscode-insiders. The code compiles without TS errors but vscode shows an error nonetheless.
Details
Version: typescript 3.8.3, eslint 6.8.0
Possible related issues: #23987, #29511 #32573 #34999
Type declaration didn't work here either as a workaorund. So this failed too in vscode:",Vue.js,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/478#issuecomment-120982216,file_name,"That will create a directory for typings, as well as a tsd.d.ts file that your can reference in your JavaScript file or at the top of a block of JavaScript so that editors that have TypeScript capabilities can understand Vue code. This works especially well with Github's Atom browser with the TypeScript plugin, as well as Microsoft's new cross-platform code editor, Visual Studio Code.",tsd.d.ts,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/78#issuecomment-44754697,file_name,"@MattAitchison I aggree with you. I have tried to create Vue objects in component's own index.js files but it fails, for example. @yyx990803 Do you have any idea to do this easily? I am lacked of knowledge about component.js and I am stuck..",index.js,
vuejs/vue,https://github.com/vuejs/vue/issues/2000#issuecomment-408727908,file_name,"More findings related to this issue.
The performance difference is actually introduced by referencing the CSS files as
import 'vue-material/dist/vue-material.min.css'
import 'vue-material/dist/theme/default.css'
or in the index.html file. When either the index.html imports the CSS files or using import in the JS file, the ""createStyleElement @ addStylesClient.js?ae38:114"" will slow down the rendering quite a lot.",vue-material/dist/vue-material.min.css,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/2000#issuecomment-408727908,file_name,"More findings related to this issue.
The performance difference is actually introduced by referencing the CSS files as
import 'vue-material/dist/vue-material.min.css'
import 'vue-material/dist/theme/default.css'
or in the index.html file. When either the index.html imports the CSS files or using import in the JS file, the ""createStyleElement @ addStylesClient.js?ae38:114"" will slow down the rendering quite a lot.",vue-material/dist/theme/default.css,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/2000#issuecomment-408727908,file_name,"More findings related to this issue.
The performance difference is actually introduced by referencing the CSS files as
import 'vue-material/dist/vue-material.min.css'
import 'vue-material/dist/theme/default.css'
or in the index.html file. When either the index.html imports the CSS files or using import in the JS file, the ""createStyleElement @ addStylesClient.js?ae38:114"" will slow down the rendering quite a lot.",index.html,just extracted relevant text
vuejs/vue,https://github.com/vuejs/vue/issues/5298#issuecomment-390753390,file_name,Including vue-shims.d.ts in the files property of tsconfig.json fixed the issue for me:,vue-shims.d.ts,
vuejs/vue,https://github.com/vuejs/vue/issues/5298#issuecomment-390753390,file_name,Including vue-shims.d.ts in the files property of tsconfig.json fixed the issue for me:,tsconfig.json,
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issuecomment-22351302,file_name,"@bazineta The navbar examples are not working, they are missing the required bootstrap.js file and jquery includes.
I just created a working version here: http://jsfiddle.net/KGzvR/1/embedded/result/
The issue I am experiencing is when the menu is collapsed for mobile devices, click the collapse button so the menu expands, then click the 'Dropdown' link, this dropdown appears like the desktop version (as a popup), instead of collapsing into the menu. Anyone else experiencing this issue?",bootstrap.js,
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issue-9423982,file_name,"Go mobile first. Responsive CSS is no longer separate and all responsive features are now compiled into the core bootstrap.css file near. Separate files are no longer required, and have thus been removed.
Upgrade to latest Normalize, and removed reset.less.
This includes removing reset.less in favor of a dedicated normalize.less file.
Print styles and responsive image CSS (the only meaningful modifications from the previous reset file) have been moved to print.less and scaffolding.less, respectfully.
Moved print styles to separate print.less file.
Previously print styles were bundled with the scaffolding.less page.
Now within a separate file for easy removal via the Customizer.",bootstrap.css,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issue-9423982,file_name,"Go mobile first. Responsive CSS is no longer separate and all responsive features are now compiled into the core bootstrap.css file near. Separate files are no longer required, and have thus been removed.
Upgrade to latest Normalize, and removed reset.less.
This includes removing reset.less in favor of a dedicated normalize.less file.
Print styles and responsive image CSS (the only meaningful modifications from the previous reset file) have been moved to print.less and scaffolding.less, respectfully.
Moved print styles to separate print.less file.
Previously print styles were bundled with the scaffolding.less page.
Now within a separate file for easy removal via the Customizer.",normalize.less,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issue-9423982,file_name,"Go mobile first. Responsive CSS is no longer separate and all responsive features are now compiled into the core bootstrap.css file near. Separate files are no longer required, and have thus been removed.
Upgrade to latest Normalize, and removed reset.less.
This includes removing reset.less in favor of a dedicated normalize.less file.
Print styles and responsive image CSS (the only meaningful modifications from the previous reset file) have been moved to print.less and scaffolding.less, respectfully.
Moved print styles to separate print.less file.
Previously print styles were bundled with the scaffolding.less page.
Now within a separate file for easy removal via the Customizer.",print.less,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issue-9423982,file_name,"Go mobile first. Responsive CSS is no longer separate and all responsive features are now compiled into the core bootstrap.css file near. Separate files are no longer required, and have thus been removed.
Upgrade to latest Normalize, and removed reset.less.
This includes removing reset.less in favor of a dedicated normalize.less file.
Print styles and responsive image CSS (the only meaningful modifications from the previous reset file) have been moved to print.less and scaffolding.less, respectfully.
Moved print styles to separate print.less file.
Previously print styles were bundled with the scaffolding.less page.
Now within a separate file for easy removal via the Customizer.",scaffolding.less,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issue-9423982,file_name,"No longer require use of .hide. We updated the utility classes to use !important and to avoid clashing, removed the .hide class from modals. Now display: none; is set directly in the modals.less file. When upgrading, be sure to remove the .hide class from existing modals.",modals.less,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issuecomment-11822720,file_name,"Overhauled default grid system. | bootstrap is used quite extensively with web applications with complicated layouts and pixel perfect fitting, not being able to use nested grids is a major drawback IMO. back to specifiing sizes i see. i agree the % option in theory sounds better and looks cleaner.. in practice tho.. not every usage of BS is for websites with simple layouts. seriously consider brining back the ability to have nested grids or at least have a seperate less file with them in that when you choose your package you can enable it to import the grid.less file or not.",grid.less,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issuecomment-15216289,file_name,"Responsive.css: Building the responsiveness into the core CSS makes total sense. But during development I ended up moving the media queries code to a separate responsive.css file, simply because jumping to a separate file made it easier for me to manage my code.",responsive.css,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issuecomment-15281547,file_name,"To do the rest of the files, simply make a copy of the default.html file and replace the content between the <!-- Page content of course! --> and <!-- End content --> comments with whichever file you want (e.g. docs/components.html. So, basically repeat Step 4.",default.html,just extracted relevant text
twbs/bootstrap,https://github.com/twbs/bootstrap/pull/6342#issuecomment-15281547,file_name,"To do the rest of the files, simply make a copy of the default.html file and replace the content between the <!-- Page content of course! --> and <!-- End content --> comments with whichever file you want (e.g. docs/components.html. So, basically repeat Step 4.",docs/components.html,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-495972649,file_name,"Following these steps was giving ""Gradle build failed to produce an Android package."" error
After an hour of debugging, found out the fix.
To create different apps for x86 and x64, follow these steps:
Step 1: Include the code snippet in app/build.gradle file. The file will look like:",app/build.gradle,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-496055650,file_name,"@mormih thanks for your patience -- we're working on reproducing. If you wouldn't mind, could you send me an email (tvolkert@google.com) including the following, it would help:
Your host platform you're using to build.
The command you're using to build the app.
Run your build command with --bug-report (e.g. flutter build appbundle --bug-report) and attach the associated bugreport.zip file
Attach the generated app bundle so we can try running it on local devices
Attach the results of adb bugreport after having tried to run the app
Thanks!",bugreport.zip,
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-504627068,file_name,@tvolkert you are saying that in v1.7.4 the file libflutter.so is automatically added for 64bit device when we build the bundle using command flutter build appbundle?,libflutter.so,
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-435766086,file_name,"extract lib/armeabi-v7a/libflutter.so from $<FLUTTER>/bin/cache/artifacts/engine/android-arm-release/flutter.jar
copy file armeabi-v7a/libflutter.so into $<project>/android/jniLibs/armeabi-v7a/
modify $<project>/android/app/build.gradle as below:",lib/armeabi-v7a/libflutter.so,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-435766086,file_name,"extract lib/armeabi-v7a/libflutter.so from $<FLUTTER>/bin/cache/artifacts/engine/android-arm-release/flutter.jar
copy file armeabi-v7a/libflutter.so into $<project>/android/jniLibs/armeabi-v7a/
modify $<project>/android/app/build.gradle as below:",<FLUTTER>/bin/cache/artifacts/engine/android-arm-release/flutter.jar,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-435766086,file_name,"extract lib/armeabi-v7a/libflutter.so from $<FLUTTER>/bin/cache/artifacts/engine/android-arm-release/flutter.jar
copy file armeabi-v7a/libflutter.so into $<project>/android/jniLibs/armeabi-v7a/
modify $<project>/android/app/build.gradle as below:",armeabi-v7a/libflutter.so,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-435766086,file_name,"extract lib/armeabi-v7a/libflutter.so from $<FLUTTER>/bin/cache/artifacts/engine/android-arm-release/flutter.jar
copy file armeabi-v7a/libflutter.so into $<project>/android/jniLibs/armeabi-v7a/
modify $<project>/android/app/build.gradle as below:",<project>/android/app/build.gradle,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-477550853,file_name,"I think the flutter.gradle script should include all ABIs into the final APK (Universal APK) and then default turn split APKs on. The android tools will select the right APK to upload to the connected device and all is well. The final universal APK can then be uploaded to the play-store, or either the split APKs for each ABI.
In the meantime as a solution you can add this to the bottom of your build.gradle in your android\app directory.",flutter.gradle,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-477550853,file_name,"I think the flutter.gradle script should include all ABIs into the final APK (Universal APK) and then default turn split APKs on. The android tools will select the right APK to upload to the connected device and all is well. The final universal APK can then be uploaded to the play-store, or either the split APKs for each ABI.
In the meantime as a solution you can add this to the bottom of your build.gradle in your android\app directory.",build.gradle,just extracted relevant text
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-490889280,file_name,@SPodjasek Using this increased my app-release.apk file size from 11.1 MB to 15.7 MB,app-release.apk,
flutter/flutter,https://github.com/flutter/flutter/issues/18494#issuecomment-421541803,file_name,"I am also having the same issue.
In all of my dependencies, I isolated at least one package causing the issue, I filled a bug report accordingly: azihsoyn/flutter_mlkit#36
To isolate the problem, for each of my dependency / plugin:
Create an empty flutter project
Replace main.dart with
the package example code (ex: https://pub.dartlang.org/packages/flutter_html_view#-example-tab-)
Update pubspec.yaml accordingly
run
$ flutter build apk
It turned out that the one creating was flutter_mlkit.
I want to be able to target both 32 & 64 architectures.",pubspec.yaml,
flutter/flutter,https://github.com/flutter/flutter/issues/15922#issuecomment-375967036,file_name,"This has been asked for a long time:
#11609
Functional prototype developed:
https://spark-heroku-dsx.herokuapp.com/index.html
That shows the alternative and some benefits...","https://spark-heroku-dsx.herokuapp.com/index.html
",
microsoft/vscode,https://github.com/microsoft/vscode/pull/52707#issuecomment-483809367,file_name,"Hi @Otakumouse, if you do not mind, can you share us this interesting settings.json file?",settings.json,
microsoft/vscode,https://github.com/microsoft/vscode/pull/52707#issuecomment-552438343,file_name,"In spite of I being an user of KDE, I installed Compton, created a folder and a file - ~/.config/compton/compton.conf, but it did not work. Neither with KWin.
But the blur worked with devilspie:",~/.config/compton/compton.conf,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/pull/97272#issuecomment-795987099,file_name,"Count me as another user who wants this. I've been using capitalization to sort certain files (CMakeLists.txt, README, LICENSE, etc) before source code files for decades. With VS Code's current options, these files always get sorted into the middle of all my other files and it's very jarring and inconsistent with the other tools I use.",CMakeLists.txt,
microsoft/vscode,https://github.com/microsoft/vscode/pull/97272#issuecomment-795987099,file_name,"Count me as another user who wants this. I've been using capitalization to sort certain files (CMakeLists.txt, README, LICENSE, etc) before source code files for decades. With VS Code's current options, these files always get sorted into the middle of all my other files and it's very jarring and inconsistent with the other tools I use.",README,
microsoft/vscode,https://github.com/microsoft/vscode/pull/97272#issuecomment-795987099,file_name,"Count me as another user who wants this. I've been using capitalization to sort certain files (CMakeLists.txt, README, LICENSE, etc) before source code files for decades. With VS Code's current options, these files always get sorted into the middle of all my other files and it's very jarring and inconsistent with the other tools I use.",LICENSE,
microsoft/vscode,https://github.com/microsoft/vscode/pull/52119#issuecomment-403113775,file_name,This is missing an arm64 entry in the object inside of getDebPackageArch in build\gulpfile.vscode.linux.js,build\gulpfile.vscode.linux.js,
microsoft/vscode,https://github.com/microsoft/vscode/pull/13909#issuecomment-258596744,file_name,"@wprater added more feedback. I did not look closely at quickOpenController.ts as the file seemed to have work in progress code (commented out imports et al?). If that file is about restoring the previous editor state, maybe you remove your changes and I can look into that particular thing later.
Btw I noticed that dirty editors cannot open as preview editors (conceptually currently). That is a pretty bad limitation for this feature I fear :-(",quickOpenController.ts,
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"Is there at least support for recognizing .vscode/settings.json in nested directories. When working on a single project, there may be subtrees with different sets of settings and which come form different (git) repositories. e.g.",.vscode/settings.json,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",.eslint,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",.gitignore,just extracted relevant text
